RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,TransactionFrequency,AvgTransactionAmount,ComplaintsFiled,CustomerSatisfaction,HasLoan
7647,15741633,Fuller,566,Spain,Male,32,10,147511.26,1,1,1,159891.03,0,16,5586.100377636883,1,5,1
7648,15674583,Trevisani,768,France,Male,25,0,78396.08,1,1,1,8316.19,0,28,3047.296497883476,2,4,0
7649,15665374,Dumolo,610,Spain,Female,31,5,0.0,2,0,0,63736.36,0,24,7256.273494243869,1,4,1
7650,15588854,Wu,715,France,Female,31,3,110581.29,1,1,1,94715.24,0,14,7091.606902735983,0,5,0
7651,15810716,Kerr,750,Germany,Male,42,8,151836.36,2,1,0,68695.38,0,21,6238.634619199179,0,3,0
7652,15776921,Geoghegan,431,Germany,Male,45,5,83624.55,2,0,0,36899.62,0,22,5088.4835507877015,0,4,0
7653,15569394,Bailey,704,France,Male,24,2,148197.15,2,1,0,182775.08,0,13,6874.895030303074,0,5,1
7654,15788215,Hsia,535,Spain,Female,30,5,122924.75,1,0,0,62390.59,1,28,4448.104554391982,2,2,1
7655,15641007,Holden,614,France,Female,38,4,72594.0,1,1,1,76042.48,0,21,3551.0222772335815,0,5,0
7656,15594651,Milani,748,France,Male,38,4,115221.36,1,0,1,70956.75,0,19,7380.219291239482,0,5,0
7657,15575146,Jamieson,492,Germany,Male,51,8,117808.74,2,1,1,67311.12,0,18,5635.085514038019,0,5,1
7658,15608916,Ndubueze,573,France,Male,40,7,147754.68,1,1,1,110454.46,0,20,3631.8847188372165,1,4,0
7659,15666297,Abramova,706,Spain,Female,53,3,0.0,3,0,0,88479.02,1,20,4164.515265916842,5,1,0
7660,15598586,Wetherspoon,680,France,Male,31,10,113292.17,1,1,1,122639.73,0,18,3527.144032469464,1,4,0
7661,15665014,Middleton,458,Spain,Male,36,5,0.0,2,1,0,79723.78,0,17,9044.34971765721,1,4,1
7662,15701738,Arcuri,612,Germany,Male,44,2,115163.38,1,1,1,97677.52,1,21,5008.196874901049,2,1,0
7663,15650591,Calabrese,809,Germany,Male,50,10,118098.62,1,1,1,100720.02,1,15,5315.542622507337,3,1,0
7664,15652667,Hampton,590,France,Male,39,9,0.0,2,1,1,104730.52,0,25,6442.438095723881,0,5,0
7665,15679622,Clayton,602,France,Male,35,8,0.0,1,1,1,22499.29,0,28,2569.2780347859884,0,5,1
7666,15730150,Otutodilichukwu,540,Spain,Male,37,0,120825.7,1,1,0,28257.89,0,16,7193.094532572446,1,5,0
7667,15813192,Chukwuemeka,494,France,Male,25,6,0.0,2,0,1,109988.09,0,18,3784.3077384242943,0,5,0
7668,15606554,Douglas,797,France,Male,29,1,0.0,1,0,1,149991.32,0,17,8660.032572230297,0,4,0
7669,15611794,Galloway,526,Germany,Male,61,6,133845.28,2,1,1,45180.8,0,17,4374.682539970814,0,4,0
7670,15672357,Sochima,631,Spain,Male,38,7,0.0,2,1,0,181605.85,0,27,7075.280029526371,1,3,0
7671,15711759,Wilkins,576,France,Female,29,5,108541.04,1,1,1,126469.09,0,22,100.0,0,5,1
7672,15615296,Rice,405,France,Male,39,10,0.0,1,1,0,160810.85,1,14,2649.7338478280594,1,2,0
7673,15699294,Pope,555,France,Male,30,1,0.0,2,0,0,88146.86,0,17,4412.785682004747,0,3,0
7674,15788634,Romani,750,Spain,Female,37,2,113817.06,1,0,0,88333.74,0,20,938.4340037502179,1,4,0
7675,15660871,Ch'ang,665,France,Male,28,8,137300.23,1,1,0,90174.83,0,13,6201.7688976828085,1,5,0
7676,15618258,Chizuoke,640,Spain,Male,37,5,158024.38,1,1,0,81298.09,0,31,5625.916250872498,0,3,0
7677,15722535,Ireland,457,France,Female,33,7,127837.54,1,0,1,60013.17,0,17,3018.3447002802454,0,5,1
7678,15711977,Finch,695,France,Male,36,4,161533.0,1,1,0,100940.91,0,14,4968.082740271003,0,4,0
7679,15690169,Meng,645,France,Male,31,7,161171.7,2,1,0,12599.94,1,22,6612.954459846251,3,1,1
7680,15790689,Hibbins,647,Spain,Male,32,9,80958.36,1,1,1,128590.73,0,21,793.900966260052,0,4,1
7681,15665181,Chung,808,Spain,Male,25,7,0.0,2,0,1,23180.37,0,24,2453.021967530686,1,4,0
7682,15633608,Black,641,France,Male,33,2,146193.6,2,1,1,55796.83,1,12,4329.823401553312,3,2,0
7683,15805261,Balashov,700,Spain,Male,29,8,0.0,2,0,1,152097.02,0,16,5047.4472532649515,1,4,0
7684,15740356,Palmer,660,Germany,Male,26,4,115021.76,1,0,1,162443.05,0,15,4882.777156796913,1,4,0
7685,15808223,Lea,615,Spain,Male,41,1,126773.43,1,1,1,55551.26,0,20,6778.5895708714215,1,4,0
7686,15769980,Singleton,705,Germany,Female,40,3,92889.91,1,1,1,109496.69,0,23,5954.422491310794,0,4,1
7687,15675450,Burt,718,France,Male,48,9,0.0,2,1,1,72105.63,0,25,6393.269681142119,1,4,1
7688,15776494,Siciliano,754,France,Male,61,5,146622.35,1,1,1,41815.22,1,25,2220.2485343912695,6,2,0
7689,15592412,Sun,713,Germany,Male,45,4,131038.14,1,1,0,74005.04,1,15,5289.64770959876,4,2,0
7690,15777452,Sauve,587,France,Female,46,6,88820.29,1,0,0,70224.34,0,20,4385.714981524113,0,3,0
7691,15692258,Thompson,569,Spain,Male,31,1,115406.97,1,0,0,145528.22,0,15,7924.143763337535,0,5,0
7692,15791045,Boni,568,France,Female,38,3,132951.92,1,0,1,124486.28,0,20,5348.791274755799,0,5,0
7693,15807889,Wood,634,Germany,Male,74,5,108891.7,1,1,0,10078.02,0,26,3661.892130567942,0,4,0
7694,15602043,Buccho,770,Germany,Female,46,5,141788.63,2,0,0,164967.21,0,19,6705.00255191008,0,4,0
7695,15807335,Spencer,676,Spain,Female,64,4,116954.32,1,1,1,91149.48,0,19,6126.595591729296,2,5,0
7696,15629985,Eidson,723,Germany,Female,47,10,90450.0,2,0,0,103379.31,1,22,3356.796654719041,1,1,0
7697,15679453,Hung,614,Germany,Female,39,8,125997.22,1,1,1,128049.34,1,20,4303.02059446165,1,3,1
7698,15637315,Melvin,601,Spain,Female,41,3,0.0,2,1,0,54342.83,0,26,4337.1070807832775,1,4,0
7699,15691513,Dawkins,592,France,Male,60,9,0.0,4,1,1,13614.01,1,22,7454.922184559075,1,2,1
7700,15622289,Rizzo,605,Spain,Female,36,9,0.0,2,0,1,35521.63,0,17,5406.4837477568835,2,5,1
7701,15715184,Capon,752,Spain,Female,31,4,144637.86,2,1,0,40496.72,0,20,6453.564957120343,0,4,0
7702,15702801,Ts'ao,677,France,Female,29,3,86616.35,1,0,0,91903.9,1,15,4013.4565577398344,1,1,0
7703,15719931,Johnstone,850,France,Male,31,8,0.0,2,1,0,178667.7,0,18,5669.600582278882,0,5,1
7704,15806081,Fleming,608,Germany,Female,48,2,127924.25,2,1,0,32202.61,0,18,7606.721805859315,0,5,0
7705,15796336,Chang,786,Spain,Female,34,9,0.0,2,1,0,117034.32,0,23,4277.846469498705,0,4,0
7706,15647306,Gibbs,777,France,Female,29,9,131240.61,1,1,1,163746.09,1,20,5230.309607675553,3,2,1
7707,15742369,Rita,667,Spain,Male,31,5,0.0,2,1,1,20346.69,0,27,2273.3874875247857,2,4,1
7708,15655859,Munro,848,Spain,Male,35,5,120046.74,2,1,0,84710.65,0,22,3468.8838201799445,0,5,0
7709,15675650,Duncan,486,France,Female,39,8,97819.36,1,0,1,120531.31,0,20,4331.114216004354,0,3,1
7710,15574119,Okwuadigbo,598,Spain,Female,64,1,62979.93,1,1,1,152273.57,0,26,2878.321382096558,1,5,1
7711,15754168,McIntosh,506,France,Female,40,3,0.0,1,1,1,144345.58,0,30,7643.947355043693,1,3,0
7712,15763029,Ch'iu,612,Germany,Male,46,9,161450.03,1,1,1,96961.0,1,24,3323.9859595169746,3,2,0
7713,15765048,Watt,545,France,Male,30,3,0.0,2,1,0,170307.43,0,17,6573.597184234491,0,4,0
7714,15786215,Udinese,793,France,Male,56,8,119496.25,2,1,0,29880.99,0,14,5373.672475062954,0,5,0
7715,15707559,Clark,682,France,Female,30,9,0.0,2,1,1,195104.91,0,26,5061.703897020926,3,3,0
7716,15582129,Hsia,517,France,Male,62,1,43772.66,3,1,0,187756.24,1,15,7972.327289930316,2,2,0
7717,15687540,Obiuto,684,France,Male,32,9,100249.41,2,0,1,67599.69,0,15,478.79940614484076,0,5,0
7718,15787196,T'ien,692,Spain,Male,46,2,0.0,2,1,1,105983.09,0,27,4607.590206353791,3,4,1
7719,15670898,McKenzie,740,France,Female,60,5,108028.08,2,0,0,25980.42,1,22,2839.2393268691158,4,1,1
7720,15775433,Tang,666,Germany,Male,71,1,53013.29,2,1,1,112222.64,0,9,1077.159181733925,2,3,0
7721,15700693,Tu,693,France,Male,68,2,0.0,2,1,1,59864.96,0,19,2610.536532484617,1,5,0
7722,15677955,Tsui,757,Germany,Male,33,1,122088.67,1,1,0,42581.09,0,28,5034.475070006141,0,3,0
7723,15570086,Lynch,684,Germany,Male,18,9,90544.0,1,0,1,4777.23,0,19,3549.305741587109,1,3,0
7724,15794875,Hung,691,Spain,Male,35,6,0.0,2,0,1,178038.17,0,21,6793.227179650297,1,4,0
7725,15673591,Oluchukwu,842,France,Male,44,3,141252.18,4,0,1,128521.16,1,23,4572.308304117339,5,1,0
7726,15631756,Tuan,482,France,Female,35,5,147813.05,2,0,0,109029.72,0,22,4350.523290558114,3,4,1
7727,15757617,Lewis,735,France,Male,55,6,134140.68,1,1,0,2267.88,0,26,4359.438098987815,0,4,0
7728,15612729,Chidiebere,681,France,Female,63,7,0.0,2,1,1,55054.48,0,30,4803.011187740922,0,4,0
7729,15637857,Woolacott,616,France,Female,31,8,0.0,1,0,1,76456.17,0,20,4163.042930114494,0,4,1
7730,15681007,Yen,850,France,Female,35,2,128548.49,4,1,0,75478.95,1,18,3297.4926048716734,5,2,1
7731,15593622,Service,635,France,Male,43,10,122198.21,2,0,1,179144.54,0,24,6978.369767952072,0,4,0
7732,15629273,Lin,638,Germany,Male,42,8,145177.84,1,1,0,193471.74,1,23,3751.8098992221085,2,1,0
7733,15765846,Chuang,820,Spain,Female,31,2,94222.53,1,1,0,103570.8,0,17,4232.946767307628,1,5,0
7734,15596013,Akhtar,694,Germany,Female,58,1,143212.22,1,0,0,102628.56,1,27,5858.810160180622,1,2,0
7735,15722473,Faulkner,713,France,Male,41,3,0.0,2,1,0,55772.04,0,25,5637.482492314506,0,4,0
7736,15774936,Liang,543,Germany,Male,41,6,143350.41,1,1,1,192070.16,1,16,3213.1238753079006,3,2,0
7737,15685640,Dancy,649,France,Female,41,3,130931.83,1,1,1,144808.37,0,19,6509.963888221493,1,5,0
7738,15566563,Duigan,777,France,Female,30,4,137851.31,1,1,0,5008.23,1,12,6075.3406796768095,1,3,1
7739,15768746,McLean,561,France,Male,33,6,0.0,2,0,0,173680.39,0,13,5355.949668374508,0,4,1
7740,15689952,Zuyeva,724,Spain,Male,41,5,0.0,1,0,1,115753.94,0,21,4137.366298837016,0,3,0
7741,15725906,Hankinson,665,Spain,Female,51,8,0.0,1,1,1,38928.48,1,20,4186.538618957183,2,2,0
7742,15634501,Wei,441,France,Male,60,1,140614.15,1,0,1,174381.23,0,21,4596.4057939967815,0,3,0
7743,15571940,Afamefula,579,Spain,Male,22,3,118680.57,1,1,1,49829.8,0,25,2536.3361177444685,3,4,0
7744,15741643,Chiang,777,Germany,Male,35,7,122917.69,1,1,1,76169.68,0,24,4921.463102806088,0,5,0
7745,15806822,Myers,739,France,Female,36,0,0.0,2,0,0,133465.57,0,15,6784.204080893998,0,4,0
7746,15701166,Chinedum,660,France,Male,40,5,131754.11,2,1,1,38761.61,0,16,6752.742379668047,0,4,0
7747,15718531,Ukaegbunam,554,France,Female,35,8,0.0,2,1,1,176779.46,0,7,4238.296457447094,2,3,1
7748,15628308,Akubundu,850,France,Female,24,6,0.0,2,1,1,13159.9,0,12,7128.166545451073,1,3,0
7749,15585287,Sal,842,Germany,Female,35,9,119948.09,1,1,0,48217.97,1,17,8811.80910905889,1,3,1
7750,15781619,Stevenson,785,France,Female,38,1,0.0,1,1,0,134964.85,1,23,4367.584929474345,2,1,0
7751,15805162,Sutherland,550,France,Male,25,0,0.0,2,1,1,184221.11,0,18,6383.029412864336,1,4,1
7752,15588535,Ts'ao,750,Spain,Female,39,6,0.0,2,0,0,19264.33,0,31,474.38007461841516,1,4,1
7753,15775307,Sung,490,Spain,Female,38,3,97266.1,1,1,1,92797.23,0,24,2483.7065436360176,2,5,0
7754,15777616,Pisani,605,Germany,Male,28,10,113690.83,1,1,0,33114.24,0,18,5182.24205866704,1,4,1
7755,15692291,Hs?eh,563,Spain,Female,42,6,99056.22,2,1,0,154347.95,1,23,2986.5338749632238,1,2,1
7756,15680843,Sherrod,675,France,Male,34,8,0.0,2,1,1,184842.21,0,24,9078.404089444897,0,4,0
7757,15606232,Holloway,621,Spain,Female,36,7,116338.68,1,1,1,155743.48,0,17,6195.759374593106,1,4,1
7758,15641585,Newton,850,France,Male,40,6,97339.99,1,0,1,88815.25,0,21,6931.663293716261,0,3,0
7759,15684358,Kang,711,France,Male,41,3,0.0,2,1,1,193747.57,0,27,4941.947187678826,0,4,0
7760,15806389,Walton,549,Germany,Female,55,1,137592.31,2,0,1,116548.02,1,19,2993.5839602726955,2,1,0
7761,15641860,Bradley,764,Germany,Male,34,6,108760.27,2,1,0,166324.79,1,19,3962.3794356502394,1,3,0
7762,15814237,Watkins,627,Germany,Male,30,3,128770.88,2,1,1,40199.01,0,14,5508.76095925272,3,5,1
7763,15808780,Tien,850,France,Female,34,2,0.0,2,0,0,51919.04,0,24,3724.1693231819777,0,5,0
7764,15767064,Davide,614,Spain,Female,36,1,44054.84,1,1,1,73329.08,0,18,6342.3839834544,1,4,0
7765,15751177,Milne,685,Germany,Female,44,2,119657.53,1,1,0,145387.05,1,23,6422.829938409277,3,1,0
7766,15613427,Barling,683,Germany,Female,49,7,108797.63,2,0,0,140763.18,0,21,5009.962607879177,3,4,1
7767,15647259,Barnett,643,Spain,Male,35,2,0.0,2,0,0,67979.35,0,24,1348.729825966001,0,5,0
7768,15748660,Ellis,561,Germany,Female,49,1,102025.32,1,1,0,133051.64,1,14,8429.569867331918,2,1,0
7769,15726695,Hsia,601,Spain,Female,20,9,122446.61,2,1,0,86791.9,0,20,4574.654286620965,1,4,1
7770,15757473,Chukwujamuike,766,France,Female,27,7,158786.67,2,0,1,47579.25,0,21,10418.553296942071,0,3,0
7771,15809509,Venables,699,France,Male,29,3,125689.29,1,1,1,151623.71,0,20,6305.07139270439,0,5,0
7772,15715512,Hsia,850,Germany,Male,29,1,154640.41,1,1,1,164039.51,0,20,4580.089846535886,2,5,0
7773,15614168,Alexander,792,Germany,Female,50,4,146710.76,1,1,0,16528.4,1,17,5895.6437529960085,0,1,0
7774,15679818,Yuan,636,Germany,Male,67,7,136709.35,1,0,1,66753.1,1,15,961.428965842776,2,2,0
7775,15609928,Johnston,850,Germany,Male,43,5,129305.09,2,0,1,19244.58,0,28,7052.284806471933,1,3,0
7776,15731246,Hobler,628,Spain,Male,40,10,0.0,2,1,0,103832.58,0,26,10133.882475058952,0,4,1
7777,15685243,Jamieson,736,France,Female,63,10,0.0,2,0,1,502.7,0,20,821.5330523132425,0,4,1
7778,15638730,Macleod,711,France,Female,21,0,82844.33,2,0,1,1408.68,0,18,4425.181980348585,2,4,0
7779,15697034,Norris,583,Spain,Female,22,2,0.0,2,0,1,5985.36,0,29,4789.323754416948,0,5,1
7780,15699225,Pirozzi,757,France,Male,46,0,0.0,2,1,0,37460.05,0,18,6750.457258326128,0,4,0
7781,15677387,Folliero,749,Germany,Female,33,10,76692.22,1,0,1,30396.43,0,19,9211.951348331073,0,3,0
7782,15759184,Russell,705,France,Male,34,7,117715.84,1,1,0,2498.67,0,19,5765.76424519113,1,3,0
7783,15595991,Hsiung,585,France,Male,54,8,87105.32,1,1,1,55346.14,0,20,9283.583648431055,0,3,0
7784,15681332,Tate,437,France,Female,43,6,0.0,1,1,0,148330.97,1,15,5340.8649537693245,2,3,0
7785,15756299,Davis,741,France,Female,64,2,69311.16,1,1,1,59237.72,0,16,5902.847637592459,0,5,0
7786,15750547,Bair,738,France,Male,26,9,0.0,2,1,1,48644.94,0,28,5656.47113232051,0,5,1
7787,15566380,Drury,586,Spain,Female,33,10,66948.67,2,1,1,140759.03,0,15,7440.599566010173,1,4,0
7788,15675963,Padovano,627,France,Female,57,9,0.0,2,1,1,107712.42,0,18,4155.357883779593,0,3,0
7789,15674671,Conway,551,Spain,Male,76,2,128410.71,2,1,1,181718.73,0,19,6636.573517523018,0,5,0
7790,15621466,Waters,606,Germany,Male,38,3,99897.53,1,0,0,37054.65,0,21,2538.4067874871457,3,4,0
7791,15607176,Kang,674,France,Male,22,3,0.0,1,1,1,173940.59,0,12,4430.991790697181,0,4,0
7792,15570299,Martin,584,Germany,Female,31,6,152622.34,1,1,0,99298.8,0,16,3726.5127541223837,0,4,0
7793,15613197,Ugochukwutubelum,590,France,Male,40,8,0.0,2,1,0,62933.03,0,18,5175.923117235884,0,5,0
7794,15798885,Burns,585,France,Male,56,4,138227.19,2,1,1,55287.84,0,23,4367.840501192437,0,5,1
7795,15714883,Genovese,508,France,Female,25,2,111395.53,1,0,1,48197.06,0,25,7264.26738491395,0,3,0
7796,15604497,Beale,458,Germany,Male,44,7,84386.57,1,1,0,178642.73,0,26,3242.663809656715,0,5,0
7797,15773949,Cherkasova,692,France,Female,36,3,0.0,2,1,1,8282.22,0,19,1537.3681283779747,1,5,0
7798,15774164,Coles,502,Germany,Male,33,5,174673.65,2,1,0,33300.56,0,14,2285.4323605768855,1,4,0
7799,15774127,Potter,518,France,Male,46,3,0.0,2,1,0,76515.79,0,17,6988.336092602638,0,5,0
7800,15619016,McMinn,660,Germany,Male,46,5,109019.65,2,1,1,33680.56,0,15,3060.8853133675557,0,3,0
7801,15795759,Bergamaschi,698,Germany,Female,52,1,107906.75,1,1,0,168886.39,1,17,5795.688831041417,1,3,0
7802,15798844,Chijindum,678,France,Male,54,7,128914.97,1,0,0,191746.23,1,18,4410.424993503841,2,1,1
7803,15717962,Ch'iu,773,Spain,Male,63,9,111179.83,1,1,1,93091.02,0,16,6648.48810950651,0,4,1
7804,15691504,Yusupova,619,Germany,Female,52,8,124099.13,1,0,0,23904.52,0,34,4538.46858976678,1,5,0
7805,15693893,Davis,684,Germany,Male,59,9,122471.09,1,0,1,15807.07,0,20,10528.697032234271,0,4,0
7806,15672499,Iadanza,635,France,Male,34,3,134692.4,2,1,1,83773.02,0,25,8796.23403163701,0,5,0
7807,15750410,Jordan,680,France,Female,25,4,123816.5,1,1,1,90162.35,0,19,4369.579639188615,0,4,1
7808,15568904,Kruglova,608,Germany,Male,34,3,106288.54,1,1,1,36639.25,0,19,4095.730821810028,0,4,0
7809,15649033,Echezonachukwu,603,Germany,Female,55,7,127723.25,2,1,0,139469.11,1,15,11264.652301616923,2,1,1
7810,15780989,Hajek,579,Spain,Male,43,2,145843.82,1,1,1,198402.37,1,22,2842.2980773428208,3,2,0
7811,15771059,Welch,756,Germany,Female,34,2,148200.72,1,0,0,194584.48,0,18,4889.952904163302,1,3,1
7812,15687852,Vinogradoff,611,France,Male,30,2,104145.65,1,0,0,159629.64,0,21,5044.897839410855,0,5,1
7813,15695280,Hung,532,Germany,Male,24,8,142755.25,1,0,0,34231.48,0,22,4995.3242043708515,1,4,0
7814,15592751,Okwudiliolisa,684,Germany,Female,63,3,81245.79,1,1,0,69643.31,1,25,1522.576558938947,0,2,0
7815,15598338,Mays,647,Germany,Female,33,3,168560.46,2,0,0,90270.16,0,16,5993.20481935188,1,3,0
7816,15735784,Gardner,583,France,Male,38,8,0.0,1,1,0,47848.56,0,27,3059.299817215366,0,5,0
7817,15629128,Mamelu,774,Germany,Male,42,2,132193.94,2,1,1,162865.52,0,19,7871.978248338142,1,5,0
7818,15642870,Ross,677,France,Male,58,9,0.0,1,0,1,168650.4,0,23,2088.0699151307563,0,4,1
7819,15637977,Barese,542,Germany,Male,25,8,139330.1,1,0,0,54372.37,0,21,5118.931854750953,0,5,1
7820,15600792,Swayne,613,Spain,Male,29,0,0.0,2,0,1,133897.32,0,28,567.7587060962232,0,5,1
7821,15576131,Phillips,666,France,Male,40,5,0.0,2,1,0,147878.05,0,24,691.2325873185528,2,4,1
7822,15686588,Manfrin,777,France,Female,28,2,134571.5,1,0,1,118313.38,0,18,3321.2960834147348,1,4,0
7823,15761018,Tan,581,Germany,Male,50,2,143829.2,2,1,0,181224.24,1,20,3603.5798353259433,1,2,0
7824,15616029,Adams,705,France,Male,32,7,0.0,2,1,0,7921.57,0,17,7931.452825978869,1,4,0
7825,15761149,Teng,673,France,Female,44,8,133444.97,1,0,1,5708.19,0,28,4918.816327476204,2,4,0
7826,15802758,Chinwendu,594,Germany,Female,23,4,104753.84,2,1,0,56756.52,1,13,7584.8138018231075,1,3,0
7827,15647838,Davison,648,Germany,Female,51,2,116574.84,1,1,0,4121.04,1,21,4240.426810646646,2,1,1
7828,15735968,Hsing,605,France,Male,41,10,0.0,2,0,1,97213.09,0,26,6212.170365760663,1,5,0
7829,15581286,Castro,734,France,Female,40,9,176914.8,1,1,1,12799.23,0,21,3549.0493661621986,1,5,1
7830,15625445,Parkin,572,France,Female,36,8,68348.18,2,0,1,50400.32,0,26,3413.0538618027977,0,5,0
7831,15600173,Manna,595,France,Female,33,9,0.0,2,1,1,41447.86,0,28,1358.2997221642108,0,4,1
7832,15635143,Fennescey,749,France,Male,42,2,56726.83,2,0,1,185543.35,0,23,5671.507987702549,2,4,0
7833,15664849,Colon,573,Spain,Male,46,3,65269.23,1,0,1,189988.65,1,23,5524.166829400299,1,3,0
7834,15762455,Yeh,624,Spain,Male,33,6,66220.17,1,0,1,170819.01,0,18,6554.625774571705,1,3,0
7835,15797165,Bergamaschi,703,France,Male,56,9,0.0,1,0,0,85547.33,1,14,5429.836574282791,2,2,0
7836,15788189,Matveyeva,665,France,Female,41,8,96147.55,1,1,0,137037.97,0,18,9052.391954387935,0,4,0
7837,15780492,Ignatyeva,648,France,Male,42,4,0.0,2,1,0,19283.14,0,18,5352.055273355019,1,4,0
7838,15678497,Lederer,850,Spain,Male,48,2,0.0,1,1,0,169425.3,1,12,6983.653428676242,2,2,1
7839,15588560,Nwabugwu,569,Germany,Female,32,8,145330.43,1,1,1,132038.65,0,25,4351.781834001795,1,4,1
7840,15606003,Abramowitz,566,France,Female,21,3,0.0,2,1,1,3626.47,0,24,3183.0599313972225,0,5,1
7841,15611756,Chapman,537,Germany,Female,47,4,124192.28,2,1,1,50881.51,0,21,6435.390340373273,0,5,0
7842,15789563,Fiorentino,706,Germany,Female,46,7,111288.18,1,1,1,149170.25,1,18,4821.704024359318,1,2,0
7843,15702416,Cecil,734,France,Male,43,7,107805.67,1,0,0,182505.68,0,23,6664.086091859242,0,4,0
7844,15766288,Ikechukwu,586,Germany,Female,36,5,103700.69,1,1,0,194072.56,1,23,5705.873083689362,7,1,0
7845,15667633,Allen,612,France,Female,38,1,0.0,2,1,1,9209.21,0,13,3413.9733464196875,0,5,0
7846,15622774,Kao,648,France,Male,34,0,0.0,1,1,1,167931.81,0,21,7148.675755354057,1,5,0
7847,15755416,Hart,557,France,Female,27,3,87739.08,1,1,1,123096.56,0,24,3257.620092430665,0,3,0
7848,15769915,Charlton,643,Spain,Female,20,0,133313.34,1,1,1,3965.69,0,15,6250.6525265910095,1,4,0
7849,15643908,Turnbull,433,France,Female,49,10,0.0,1,1,1,87711.61,0,17,7563.222223051705,2,5,0
7850,15627395,Manners,643,Germany,Male,41,7,154902.66,1,1,1,49667.28,0,23,4230.810323169684,0,5,0
7851,15679663,Chiazagomekpere,488,France,Female,36,0,0.0,2,1,0,136675.22,0,16,7311.98890734463,1,5,0
7852,15651581,Lavrentyev,758,Germany,Male,68,6,112595.85,1,1,0,35865.44,1,21,5795.233668106384,0,1,0
7853,15596379,Wallace,743,Germany,Male,39,3,119695.75,1,0,1,26136.13,0,27,6703.887556792527,0,5,0
7854,15746674,Miller,730,France,Female,47,7,0.0,1,1,0,33373.26,1,23,3326.488617794828,2,2,0
7855,15801256,Bazhenov,746,Spain,Male,49,7,0.0,2,0,1,10096.25,0,10,5428.600464107495,0,4,0
7856,15663808,Ifesinachi,666,Germany,Female,59,8,152614.51,2,1,1,188782.3,0,23,2183.8373799509927,0,3,0
7857,15598521,Ma,580,Germany,Female,33,7,131647.01,2,0,0,79775.19,0,21,8422.601030620928,0,3,1
7858,15621457,Chu,850,France,Male,27,6,96654.72,2,0,0,152740.16,0,24,972.0033568309859,0,4,0
7859,15764726,Kerr,563,France,Male,22,3,137583.04,1,0,1,5791.85,0,24,4290.4963607423,2,5,0
7860,15646374,Wynne,766,Germany,Female,28,3,62717.84,2,1,1,13182.43,0,17,3136.582811600756,1,3,0
7861,15716501,Moon,659,France,Male,32,9,95377.13,1,0,1,187551.24,0,15,6349.4008304044755,0,4,0
7862,15589948,Disher,607,Spain,Male,28,1,135936.1,2,1,1,110560.14,0,15,8847.891891859837,0,4,0
7863,15811343,Cattaneo,644,Germany,Male,35,5,161591.11,3,1,1,63795.62,0,23,6309.830197375051,1,3,0
7864,15659677,Beluchi,746,France,Male,47,8,142382.03,1,1,1,62086.62,0,19,10922.567393902702,0,4,0
7865,15594436,Mazzi,588,Spain,Male,33,2,0.0,2,1,1,12483.56,0,27,2244.11964688232,1,5,0
7866,15748995,Ifeajuna,691,Spain,Male,30,9,0.0,2,0,1,10963.04,0,19,2397.631734942869,0,5,0
7867,15677062,Howe,666,France,Female,38,6,127043.09,1,1,1,8247.0,0,15,3213.7715367692,1,5,0
7868,15697201,Yocum,640,Spain,Female,46,3,0.0,1,1,1,156260.08,0,19,5242.489390591812,1,5,0
7869,15666453,Moore,611,Germany,Female,29,4,78885.88,2,1,1,26927.69,0,20,2946.1552494335,0,4,0
7870,15693771,Y?an,651,Spain,Female,45,8,95922.9,1,1,0,84782.42,1,21,3496.674491389949,6,3,0
7871,15569867,Chinweuba,529,France,Female,29,8,0.0,2,1,0,19842.11,0,17,6240.967047854576,1,5,0
7872,15711602,Lowrie,676,France,Female,36,3,91711.59,1,1,1,95393.43,0,23,2521.6562337723644,0,5,0
7873,15717736,Shen,639,Germany,Female,46,10,110031.09,2,1,1,133995.59,0,20,2733.6079740597966,0,4,0
7874,15750441,Lavarack,782,France,Male,36,5,81210.72,2,0,1,108003.38,0,19,4202.9224940198565,0,5,0
7875,15732791,Davide,641,Germany,Male,32,5,122947.92,1,1,1,99154.86,0,26,4391.113858321358,0,3,1
7876,15775104,Gomes,697,France,Female,38,1,182065.85,1,1,0,49503.5,0,34,7020.0314344426315,0,3,1
7877,15757607,Matveyeva,623,France,Male,45,0,0.0,1,1,0,196533.72,1,21,3198.720504043759,3,3,0
7878,15793070,Fiorentino,494,Spain,Female,41,2,69974.66,2,1,0,188426.13,1,20,3559.440031758205,1,3,0
7879,15760456,Eberechukwu,731,France,Female,38,10,123711.73,2,1,0,171340.68,1,15,6163.340232558013,2,3,1
